tick buy_price sell_price demand
36 20.0 41.0 2.560662939251304
37 35.0 70.0 3.7025409284582054
38 10.0 21.0 0.8906835817907943
39 20.0 41.0 1.4518599674658856
40 40.0 81.0 3.049825691570363
41 53.0 106.0 3.8143086373175907
42 36.0 73.0 1.696027484043488
43 36.0 72.0 1.1159754541623736
44 47.0 95.0 1.7883932126829314
45 47.0 94.0 1.2481851757183273
46 45.0 91.0 1.0730333792783875
47 55.0 110.0 2.0345080450367194
48 63.0 126.0 2.818066870837445
49 39.0 79.0 0.47764521322093567
50 49.0 98.0 1.4407071699884098
52 22.0 44.0 0.0
53 52.0 104.0 2.412582209224645
54 42.0 84.0 1.6214143489511554
55 36.0 73.0 1.293471271442592
56 35.0 70.0 1.3634352417674616
57 29.0 59.0 1.0638717569294551
58 21.0 42.0 0.4161829957751864
59 14.0 29.0 0.028995290814537555
0 15.0 30.0 0.2948546893449004
1 17.0 34.0 0.4595001762208253
2 28.0 57.0 1.600984724967489
3 34.0 68.0 2.1558553048366553
4 11.0 22.0 0.0
5 20.0 40.0 0.7510471693327065
6 30.0 61.0 1.8083703883409998
7 5.0 10.0 0.0
8 24.0 48.0 1.1860296966311432
9 8.0 16.0 0.0
10 21.0 42.0 0.8551233904020494
11 17.0 34.0 0.249589730291421
12 17.0 35.0 0.09397372546575045
13 48.0 97.0 2.986718654503028
14 36.0 73.0 1.5426338412122018
15 51.0 102.0 2.755938946169308
16 54.0 108.0 3.3389466899352356
17 33.0 67.0 1.5690493924834794
18 10.0 20.0 0.0
19 38.0 76.0 2.5731421860026393
20 34.0 68.0 2.3886240165705472
21 20.0 41.0 1.4713621964086752
22 35.0 70.0 3.3468229638786102
23 27.0 54.0 2.931440632434077
24 9.0 19.0 1.474855415982689
25 20.0 41.0 2.86414968454939
26 7.0 14.0 1.7833026453061254
27 5.0 10.0 1.1427822331939956
28 5.0 10.0 1.8771008358338368
29 22.0 45.0 3.714892591563083
30 14.0 29.0 2.956726793421246
32 29.0 59.0 4.0
33 5.0 11.0 1.8454104276289405
34 9.0 19.0 2.031506452887996
35 8.0 16.0 1.6060672937000913
36 10.0 20.0 1.527143399731725
37 22.0 44.0 2.4362956908166695
38 21.0 42.0 1.9071193695212076
39 27.0 55.0 2.1981985673845243
40 33.0 66.0 2.25089390953127
41 37.0 75.0 2.283925024200443
42 35.0 70.0 1.5200508115567397
43 47.0 94.0 2.2440571206133986
44 41.0 83.0 1.1804804038123198
45 69.0 139.0 3.4536001640721876
46 43.0 86.0 0.8317027162650854
47 50.0 100.0 1.515636243905113
48 47.0 95.0 1.2624337195090547
49 58.0 117.0 2.355750444290806
50 40.0 80.0 0.5345572534446417
51 53.0 106.0 2.0802274838714117
52 55.0 111.0 2.533392395396728
53 34.0 68.0 0.6199610657497712
54 56.0 113.0 3.0944283855062933
55 39.0 78.0 1.581371837890155
56 27.0 55.0 0.6003318608818295
57 34.0 68.0 1.5045254605579963
58 16.0 33.0 0.0
59 5.0 10.0 0.0
0 22.0 45.0 1.0421825849244826
1 19.0 39.0 0.7321181923902493
2 17.0 35.0 0.5046444648060676
3 6.0 13.0 0.0
4 21.0 43.0 0.900133613593425
5 5.0 10.0 0.0
6 38.0 76.0 2.5580904720635056
7 22.0 45.0 1.0094086178640895
8 35.0 71.0 2.339378579085916
9 5.0 10.0 0.0
10 18.0 36.0 0.5840111608110776
11 12.0 25.0 0.0
12 28.0 57.0 1.2132823986223547
14 22.0 45.0 0.1029421072138681
15 43.0 86.0 1.950310969858673
16 47.0 94.0 2.6151822320508087
17 18.0 37.0 0.07045908926291355
18 41.0 83.0 2.6321218393616723
19 34.0 69.0 2.22286312374417
20 22.0 44.0 1.190131882611095
21 27.0 55.0 2.1987772759237156
22 25.0 51.0 2.360861504499953
23 23.0 47.0 2.5836611653417294
24 9.0 19.0 1.499676355138317
25 11.0 22.0 1.9302151641484457
26 5.0 10.0 1.5678988639595328
27 5.0 10.0 1.260380707201414
28 11.0 22.0 2.45412809657693
29 5.0 10.0 0.8389275962809064
30 27.0 55.0 4.0
31 5.0 10.0 1.6750544674112957
32 5.0 10.0 0.8631420123242253
33 9.0 18.0 2.1644614129399637
34 29.0 58.0 3.968133448900884
35 13.0 27.0 2.1930682937715327
36 5.0 10.0 0.4084225632050411
37 17.0 34.0 1.9254351392716724
38 27.0 54.0 2.509442601936789
39 30.0 60.0 2.432431144905099
40 27.0 54.0 1.654434158404468
41 34.0 68.0 1.9423038792987222
42 32.0 64.0 1.2038816433332282
43 40.0 81.0 1.5502189884826387
44 40.0 81.0 1.0892130583161168
45 58.0 117.0 2.3519717920756333
46 47.0 95.0 1.2734863579701396
47 57.0 114.0 2.2126834125593398
48 57.0 115.0 2.2562828875853103
49 60.0 121.0 2.5890323439219043
50 62.0 124.0 2.725181755620551
52 54.0 108.0 2.3617449324143713
53 42.0 85.0 1.454425998176026
54 43.0 86.0 1.702170598797008
55 28.0 57.0 0.5138498520828461
56 26.0 53.0 0.5407549266893875
57 34.0 69.0 1.563786890679613
58 13.0 26.0 0.0
59 11.0 23.0 0.0
0 16.0 32.0 0.38585786810935696
1 14.0 28.0 0.19714542827598508
2 33.0 66.0 2.0589660920449075
3 36.0 72.0 2.3666988480499427
4 16.0 32.0 0.37607143354241834
5 23.0 47.0 1.1292758234819211
6 38.0 76.0 2.576653029551026
7 23.0 46.0 1.0669379542569697
8 25.0 51.0 1.3216086565111795
9 17.0 35.0 0.5375261970192715
10 16.0 33.0 0.40781227866773107
11 23.0 46.0 0.8653920367148209
12 19.0 39.0 0.25492090752995933
13 5.0 10.0 0.0
14 37.0 74.0 1.5549698283331408
15 25.0 50.0 0.18630921682069723
16 55.0 111.0 3.4866674287938526
17 29.0 59.0 1.1580415338422074
18 41.0 82.0 2.555899150940471
19 27.0 54.0 1.4477158933455931
20 35.0 70.0 2.467618859741505
21 39.0 79.0 3.3762818958134924
22 22.0 45.0 2.0640188729288607
23 5.0 10.0 0.0
24 23.0 46.0 2.803558119183175
25 17.0 34.0 2.5131500461844016
26 22.0 44.0 3.255825244669901
27 8.0 17.0 2.113489579475509
28 7.0 14.0 2.073318730465823
29 5.0 10.0 1.247393219505459
30 5.0 10.0 3.4466852483324715
32 5.0 10.0 1.296989730108295
33 5.0 10.0 0.8360624002957149
34 5.0 10.0 0.45007548087468696
35 17.0 34.0 2.5439368543959384
36 15.0 31.0 2.0666265443024256
37 17.0 35.0 1.9873688900349018
38 8.0 16.0 0.6494351129600175
39 15.0 30.0 0.9361599193279422
40 30.0 61.0 2.0312083462891155
41 40.0 81.0 2.5856426731983873
42 70.0 140.0 4.0
43 43.0 86.0 1.8394529249602796
44 54.0 108.0 2.404006807195161
45 58.0 117.0 2.3867666319895404
46 51.0 102.0 1.6046340866689335
47 41.0 83.0 0.6505778935762532
48 54.0 109.0 1.9503402275971913
49 48.0 96.0 1.323548523094823
50 52.0 105.0 1.7532114584979481
51 50.0 101.0 1.804417693802378
52 54.0 108.0 2.359891306199875
53 51.0 102.0 2.3201559702701298
54 33.0 67.0 0.7839011468209509
55 31.0 62.0 0.7461657170023381
56 30.0 60.0 0.8818246525522326
57 25.0 51.0 0.6559219837176659
58 24.0 48.0 0.7359809939079247
59 17.0 34.0 0.2612846496753529
0 5.0 10.0 0.0
1 26.0 53.0 1.412508606594196
2 5.0 10.0 0.0
3 28.0 56.0 1.5697473502585069
4 26.0 52.0 1.3706827194400908
5 29.0 59.0 1.703881975626298
6 21.0 43.0 0.9316242834347503
7 25.0 50.0 1.2773100521867438
8 21.0 43.0 0.904946706957385
9 25.0 50.0 1.2556353598302996
11 28.0 56.0 1.3726515409566193
12 31.0 62.0 1.4415120390142335
13 34.0 68.0 1.532907179628225
14 40.0 80.0 1.8751615251181368
15 26.0 52.0 0.2628567136006801
16 25.0 51.0 0.46098554691774785
17 43.0 87.0 2.541491304498638
18 43.0 86.0 2.787232235450773
19 27.0 55.0 1.497896134617763
20 35.0 70.0 2.4927714456661536
21 28.0 56.0 2.246587014047246
22 33.0 66.0 3.104580864775339
23 5.0 11.0 0.776080538087998
24 5.0 10.0 0.8280812745415795
25 27.0 55.0 3.5655956400178948
26 14.0 29.0 2.547849005106793
27 22.0 44.0 3.4590216025269447
28 8.0 16.0 2.1522328405062527
29 18.0 36.0 3.2506071764591735
30 5.0 10.0 1.6831903869176106
31 24.0 48.0 3.8784368525638033
32 6.0 13.0 2.0411609092694176
33 5.0 10.0 1.2606180840771781
34 16.0 32.0 2.6705543461681787
35 19.0 38.0 2.710402983855425
36 7.0 14.0 1.244004009191011
37 8.0 17.0 1.0806321931255467
38 20.0 41.0 1.896306440899778
39 15.0 30.0 0.9258888584978187
40 16.0 33.0 0.605733568894647
41 31.0 63.0 1.663036129162878
42 32.0 65.0 1.2561113310497622
43 37.0 74.0 1.2012102661711186
44 43.0 86.0 1.3001305700694819
45 70.0 141.0 3.5582984891058445
46 60.0 121.0 2.5674111619193365
47 66.0 132.0 3.1116190159522654
48 60.0 120.0 2.5016191686285993
49 54.0 109.0 0.19884684871282698
51 63.0 126.0 3.0765265098586
52 45.0 90.0 1.4615828539730216
53 49.0 98.0 2.1276079607539655
54 38.0 76.0 1.2435935742465316
55 24.0 49.0 0.13948993286496036
56 43.0 86.0 2.1689314360587266
57 30.0 60.0 1.1199962086008948
58 22.0 45.0 0.5822765473778124
59 18.0 36.0 0.35496326101047454
0 10.0 21.0 0.0
1 5.0 11.0 0.0
2 27.0 55.0 1.5000444527077768
3 20.0 40.0 0.7880759576521555
4 8.0 17.0 0.0
6 49.0 98.0 3.6597766899978144
7 22.0 44.0 0.9525466750531917
8 15.0 30.0 0.25815941610687876
9 25.0 50.0 1.2542114237552684
10 20.0 40.0 0.7957451843136957
11 12.0 24.0 0.0
12 32.0 64.0 1.5348899037943533
13 26.0 53.0 0.7642646624458309
14 31.0 63.0 1.026767613345148
15 28.0 57.0 0.5135881984471586
16 41.0 82.0 2.0463574164338327
17 42.0 84.0 2.411873411937404
18 18.0 37.0 0.32636953018947756
19 25.0 51.0 1.3063176682539537
20 43.0 86.0 3.2824209275466787
21 32.0 64.0 2.630954172139376
22 37.0 75.0 3.583661832219158
23 5.0 10.0 0.0
24 17.0 35.0 2.2650924834656303
25 9.0 19.0 1.7603013152410483
26 5.0 10.0 1.5045093316491303
27 5.0 10.0 1.1110486617694089
28 22.0 44.0 3.579993175817791
29 23.0 47.0 3.817885872951213
30 5.0 10.0 1.0942092911869272
31 5.0 10.0 1.649061188513142
33 7.0 15.0 2.0356799099990717
34 8.0 16.0 1.898883302533506
35 13.0 26.0 2.103686252188034
36 15.0 30.0 2.0091244897938227
37 14.0 28.0 1.648196547552356
38 28.0 56.0 2.6200066779051356
39 9.0 18.0 0.30024039592521956
40 31.0 62.0 2.071798484807094
41 26.0 53.0 1.1846694989445261
42 33.0 67.0 1.382732298724223
43 48.0 96.0 2.3027223401705412
44 57.0 114.0 2.705595765681083
45 47.0 95.0 1.2746353263695391
46 33.0 67.0 0.0
47 77.0 154.0 4.0
48 54.0 108.0 1.9092893579025787
49 52.0 104.0 1.741443973473667
50 51.0 103.0 1.660416870578056
51 51.0 103.0 1.9119228037937381
52 40.0 81.0 1.034912116737782
53 47.0 94.0 1.9028316511677725
54 39.0 79.0 1.3638403136029482
55 46.0 93.0 2.311822510875139
57 27.0 54.0 0.8389283302734534
58 16.0 33.0 0.0
59 7.0 15.0 0.0
0 12.0 25.0 0.024616947972540215
1 16.0 33.0 0.42929536971291465
2 8.0 16.0 0.0
3 18.0 37.0 0.6037676044410808
4 9.0 18.0 0.0
5 32.0 64.0 1.962276591053018
6 15.0 31.0 0.34807848400370117
7 5.0 10.0 0.0
8 30.0 61.0 1.848481827583703
9 22.0 44.0 0.9519863979596297
10 34.0 68.0 2.1500554735025235
11 25.0 51.0 1.1301389167390306
12 15.0 31.0 0.0
13 30.0 61.0 1.1427647024984546
14 37.0 75.0 1.6269624079836067
15 44.0 88.0 2.0665730596329364
16 48.0 97.0 2.7961079104280753
17 46.0 93.0 2.8594295440192417
18 28.0 57.0 1.3292589409777822
19 27.0 55.0 1.5376062086620557
20 25.0 50.0 1.4730613952976936
21 27.0 54.0 2.1169596757749627
22 20.0 41.0 1.8761674434114723
23 17.0 35.0 1.97546054388648
24 9.0 18.0 1.401242509406131
25 5.0 10.0 0.44089459182463964
26 5.0 10.0 1.3626564298716752
27 5.0 10.0 1.229411673260078
28 14.0 29.0 2.8240801506931064
29 8.0 17.0 2.334907737166412
30 5.0 10.0 1.1806582924861653
31 5.0 10.0 1.1406218164778543
32 15.0 30.0 2.8748365264916083
33 5.0 10.0 1.7536527748812087
34 8.0 17.0 1.9434479721255014
35 7.0 14.0 0.9179009739608732
37 5.0 10.0 0.32019907629830424
38 15.0 30.0 1.3360144050076246
39 30.0 60.0 2.415858661353937
40 29.0 58.0 1.851895646856873
41 12.0 24.0 0.0
42 50.0 101.0 3.0847335081410945
43 60.0 120.0 3.505619762623254
44 71.0 142.0 4.0
45 58.0 117.0 2.3569098952360346
46 68.0 137.0 3.395878176700858
47 46.0 93.0 1.1612983093452867
48 48.0 97.0 1.3691784353579366
49 76.0 152.0 4.0
50 54.0 109.0 1.9944457089938488
51 43.0 86.0 1.0769804249670758
52 25.0 50.0 0.0
53 30.0 61.0 0.2672337198424657
54 41.0 82.0 1.5122455518035576
55 43.0 87.0 2.017837134977392
56 26.0 52.0 0.4877694717326735
57 21.0 42.0 0.23295615319444818
58 18.0 36.0 0.1199319880133658
59 28.0 57.0 1.3950442096859363
0 21.0 43.0 0.9187887896207223
1 10.0 21.0 0.0
2 30.0 60.0 1.783203956680565
3 32.0 65.0 2.0019351242147376
4 26.0 53.0 1.4431377645776164
5 17.0 34.0 0.47671092316616875
6 25.0 51.0 1.3268509173304612
7 7.0 14.0 0.0
8 38.0 76.0 2.569868252288204
9 32.0 64.0 1.9584653986257072
10 5.0 10.0 0.0
11 25.0 50.0 1.0592689648585565
12 23.0 47.0 0.6710654008803205
13 35.0 70.0 1.5980339605307967
14 27.0 54.0 0.5912549901081354
15 43.0 87.0 1.9919911321238386
16 16.0 32.0 0.0
17 22.0 44.0 1.6874431640620058
19 36.0 72.0 2.388151836108739
20 48.0 96.0 3.7724128066611415
21 24.0 48.0 1.8347718420542156
22 22.0 45.0 2.054052479890521
23 5.0 11.0 0.7792948666909185
24 11.0 22.0 1.6024445767664697
25 10.0 20.0 1.8189130187186549
26 5.0 10.0 1.273243803984373
27 10.0 20.0 2.2550835437448185
28 6.0 13.0 2.024111647871556
29 5.0 10.0 1.073933601735741
30 7.0 15.0 2.2824966282311827
31 5.0 10.0 1.662443929309741
32 13.0 27.0 2.7107614118943095
33 5.0 10.0 1.3345436099495367
34 5.0 10.0 1.3581409237174207
35 5.0 10.0 0.8059789714621788
36 8.0 17.0 1.3596034715471839
37 20.0 41.0 2.285014161692607
38 15.0 30.0 1.3316249302405851
39 18.0 36.0 1.204864567390759
40 29.0 58.0 1.894297354672248
41 47.0 94.0 3.2215608910841125
42 64.0 129.0 4.0
43 80.0 161.0 4.0
44 37.0 74.0 0.7415379403554316
45 74.0 148.0 3.9247357711128763
46 44.0 88.0 0.9495708038633488
47 64.0 129.0 2.9901754860460334
48 53.0 107.0 1.870029214638488
49 40.0 81.0 0.557313854665521
50 72.0 144.0 3.7399110528192674
51 44.0 88.0 1.1464226373986248
52 52.0 104.0 2.1662983835904037
53 41.0 83.0 1.3844334660260496
54 38.0 77.0 1.2911117440883912
55 29.0 59.0 0.48173835534156595
57 35.0 70.0 1.6202030948128052
58 16.0 33.0 0.0
59 15.0 30.0 0.056426364872826484
0 15.0 30.0 0.2522493094822077
1 5.0 10.0 0.0
2 19.0 38.0 0.6720668700164911
3 11.0 22.0 0.0
4 15.0 31.0 0.3022108780811268
5 13.0 26.0 0.0834233059820651
6 16.0 33.0 0.44902505698324535
7 5.0 10.0 0.0
8 5.0 10.0 0.0
9 30.0 61.0 1.807466203036993
10 7.0 15.0 0.0
11 19.0 38.0 0.4690159965066406
12 22.0 44.0 0.5399416379218035
13 28.0 57.0 0.9592461698426495
14 16.0 32.0 0.0
15 46.0 93.0 2.2960884385156715
16 31.0 63.0 1.071354037330894
17 18.0 37.0 0.045353631641204206
18 39.0 79.0 2.4129223509138953
19 56.0 113.0 4.0
20 27.0 55.0 1.711284452108763
21 25.0 50.0 1.9397959355981353
22 8.0 17.0 0.6859877379618238
23 9.0 18.0 1.107411433724426
24 17.0 35.0 2.2765103073443234
25 5.0 10.0 1.286459184060169
26 5.0 10.0 1.0937400981443888
27 10.0 21.0 2.330568111545877
28 9.0 18.0 2.2689962605086818
29 5.0 10.0 1.739398490911345
30 10.0 20.0 2.5165047991005602
31 20.0 40.0 3.489909366992909
32 5.0 10.0 1.6715320754416423
33 18.0 36.0 3.071653600015228
34 14.0 29.0 2.5380767660620904
35 8.0 17.0 1.6738008300623068
37 15.0 30.0 1.7084294505993287
38 19.0 38.0 1.7250982962542163
39 16.0 33.0 1.0996724798825595
40 50.0 101.0 4.0
41 19.0 39.0 0.49431743273206785
42 40.0 81.0 2.094713761802742
43 66.0 133.0 4.0
44 53.0 107.0 2.38446967799754
45 57.0 114.0 2.226587395543616
46 41.0 82.0 0.6377299922854087
47 45.0 91.0 1.0797896279558605
48 57.0 115.0 2.2645755977513264
49 55.0 111.0 2.0988309488803942
50 46.0 93.0 1.1900877592102066
51 52.0 105.0 2.022255297140471
52 55.0 110.0 2.48055248643435
53 49.0 99.0 2.1655535840569313
54 14.0 29.0 0.0
55 11.0 22.0 0.0
56 41.0 83.0 2.023972816410443
57 30.0 61.0 1.1522964113988803
58 24.0 49.0 0.7761980344108733
59 21.0 43.0 0.7280293701529335
0 6.0 13.0 0.0
1 23.0 47.0 1.135301920543271
2 22.0 44.0 0.9559249031128381
3 15.0 31.0 0.3115855357995506
4 15.0 31.0 0.32554301962855703
5 20.0 40.0 0.757537139052614
6 22.0 44.0 0.9938084281303388
7 16.0 32.0 0.38842278981537215
8 11.0 23.0 0.0
9 6.0 13.0 0.0
10 26.0 53.0 1.4125311592189598
11 11.0 22.0 0.0
12 30.0 60.0 1.3363635716179858
13 28.0 57.0 0.9538849896125349
14 26.0 52.0 0.49610637871738916
15 34.0 69.0 1.104431077081614
16 27.0 55.0 0.6739010473839037
17 32.0 64.0 1.4013246459076802
18 27.0 54.0 1.5873785217572804
20 34.0 69.0 2.4204153210589845
21 5.0 10.0 0.0
22 21.0 43.0 1.9843959114985077
23 6.0 13.0 0.8631161197226493
24 5.0 10.0 0.3211638386810738
25 12.0 24.0 2.0389628529458292
26 31.0 62.0 4.0
27 5.0 10.0 1.5717453336147096
28 5.0 10.0 0.28988866304875893
29 5.0 10.0 1.409297166106075
30 5.0 10.0 0.0
31 5.0 10.0 1.7769201392970841
32 20.0 41.0 3.446040225625601
33 5.0 10.0 1.2730903683520731
34 12.0 25.0 2.3385501046974633
35 16.0 33.0 2.493115381948585
36 17.0 34.0 2.2366798069043026
37 8.0 16.0 1.0017238466236562
38 20.0 40.0 1.8213466896871602
39 11.0 22.0 0.5338741115959111
40 40.0 80.0 2.9620205402015145
41 32.0 64.0 1.7299767565058308
42 47.0 95.0 2.7708671044008524
43 65.0 130.0 4.0
44 44.0 88.0 1.4125969827583105
45 53.0 106.0 1.8084804318206797
46 58.0 117.0 2.3829295471896415
47 48.0 96.0 1.3366036698454231
48 58.0 117.0 2.3519790823928672
49 67.0 135.0 3.2672507420822905
50 63.0 126.0 2.8230674487498617
51 35.0 71.0 0.30908893709620067
52 57.0 114.0 2.692139880075141
53 34.0 69.0 0.6889368013434308
54 52.0 104.0 2.6232962996833153
55 25.0 51.0 0.22393840813711807
56 31.0 62.0 0.9955449318967238
58 9.0 19.0 0.0
59 37.0 75.0 2.309107235997751
0 5.0 10.0 0.0
1 16.0 32.0 0.37761848237180023
2 32.0 65.0 2.035480115227104
3 20.0 41.0 0.8286183829370919
4 16.0 33.0 0.4012917610741517
5 13.0 26.0 0.09273867085033577
6 23.0 46.0 1.0602022979057555
7 5.0 10.0 0.0
8 8.0 16.0 0.0
9 29.0 59.0 1.71748366878402
10 22.0 44.0 0.9551231237114617
11 38.0 76.0 2.368829648247472
12 28.0 57.0 1.1660645520185209
13 29.0 58.0 1.0184877593674349
14 43.0 86.0 2.169748749781794
15 29.0 59.0 0.6324731156888243
16 14.0 29.0 0.0
17 32.0 64.0 1.4260043370643438
18 37.0 75.0 2.2066082949057773
19 38.0 77.0 2.6384167561944474
20 34.0 68.0 2.3584549283365375
21 34.0 69.0 2.865928671781394
22 29.0 58.0 2.7281897697741035
23 21.0 42.0 2.3392398638786345
24 21.0 42.0 2.611832782119369
25 5.0 10.0 0.7180126120632013
26 8.0 16.0 1.8666761492049762
27 5.0 10.0 0.0
28 5.0 10.0 1.2373141819310962
29 9.0 19.0 2.420364687096302
30 12.0 24.0 2.748809822753299
31 5.0 10.0 0.6110777871151445
32 5.0 10.0 1.8872882279936372
33 5.0 10.0 0.7007945296334135
34 12.0 24.0 2.2768056829944743
35 21.0 42.0 2.9448308841709276
36 6.0 13.0 1.1791040579315166
37 16.0 33.0 1.890614690410719
39 33.0 66.0 2.737888344865831
40 49.0 99.0 3.920798276019097
41 34.0 69.0 1.961232251884033
42 50.0 100.0 3.0177928739932023
43 56.0 112.0 3.148469718877406
44 41.0 82.0 1.1412512597184614
45 64.0 128.0 2.9044420091733274
46 61.0 122.0 2.6118966552509386
47 40.0 80.0 0.51414265083022
48 51.0 103.0 1.6910518208514875
49 34.0 68.0 0.0
50 67.0 134.0 3.2458534172759426
51 48.0 97.0 1.639565028111369
52 66.0 133.0 3.6290689753110685
53 44.0 89.0 1.6425663452789547
54 36.0 73.0 1.0820088078265462
55 36.0 73.0 1.3301573182336588
56 27.0 54.0 0.571148345205372
57 44.0 89.0 2.5717292777801855
58 31.0 63.0 1.4515547287654709
59 17.0 35.0 0.3142971522956068
0 7.0 15.0 0.0
1 18.0 37.0 0.6173079123264147
2 29.0 59.0 1.701808125820945
3 5.0 10.0 0.0
4 10.0 21.0 0.0
5 17.0 34.0 0.47580299713535634
6 5.0 10.0 0.0
7 42.0 84.0 2.9654189193080587
8 11.0 22.0 0.0
9 11.0 23.0 0.0
10 16.0 32.0 0.3659582611145119
11 18.0 37.0 0.39747141332524555
12 7.0 14.0 0.0
13 25.0 50.0 0.6346369070037756
14 33.0 66.0 1.1678935347170618
15 16.0 32.0 0.0
16 44.0 89.0 2.365221711674109
17 32.0 65.0 1.4882997652438548
18 24.0 48.0 0.8766838226353034
19 32.0 64.0 2.846432271831417
21 16.0 33.0 1.0953491293383935
22 12.0 24.0 1.0096862075846424
23 18.0 37.0 2.0941634878855124
24 19.0 39.0 2.497294865122023
25 12.0 24.0 2.028698019636291
26 5.0 10.0 0.0
27 7.0 15.0 2.037021547410429
28 35.0 70.0 4.0
29 10.0 20.0 2.4752228265508407
30 5.0 10.0 1.2503495852245083
31 26.0 53.0 4.0
32 12.0 24.0 2.574400791816079
33 6.0 12.0 1.8584766476680685
34 5.0 10.0 0.0
35 5.0 10.0 0.30756098372152985
37 7.0 14.0 0.9449751540121549
38 25.0 50.0 2.317638100582335
39 37.0 75.0 3.1500260555487856
40 21.0 43.0 1.1246032722068384
41 50.0 101.0 3.5770501147190394
42 51.0 102.0 3.12655365768353
43 35.0 70.0 1.0238160928618454
44 58.0 117.0 2.8957494072500403
45 66.0 133.0 3.1898751436602653
46 52.0 104.0 1.7113856059812944
47 35.0 70.0 0.04224446834282758
48 64.0 128.0 2.945198379433104
49 47.0 94.0 1.249042359445416
50 56.0 113.0 2.1942437227018936
51 57.0 114.0 2.4484566316497895
52 50.0 100.0 1.9580001432187633
53 24.0 49.0 0.0
54 39.0 79.0 1.36828205515951
55 37.0 75.0 1.4104343991464472
56 27.0 55.0 0.6472832209464456
57 31.0 63.0 1.2407468873330099
58 20.0 40.0 0.3218646826659294
59 9.0 19.0 2.28607338747549
1 5.0 10.0 0.0
2 11.0 22.0 0.0
3 6.0 12.0 0.0
4 5.0 10.0 0.0
5 16.0 32.0 0.35256740973810613
6 21.0 42.0 0.87062319498626
7 6.0 13.0 0.0
8 5.0 10.0 0.0
9 24.0 49.0 1.2058000809959033
10 22.0 44.0 0.9754644529968767
11 20.0 41.0 0.613373967185178
12 27.0 55.0 1.081045023008274
13 35.0 70.0 1.6290013979203737
14 28.0 56.0 0.690397164364968
15 29.0 59.0 0.6239247562498988
16 32.0 65.0 1.195841150385016
17 40.0 81.0 2.264467127944295
18 30.0 61.0 1.5077365144138688
20 42.0 85.0 3.2216610499494376
21 18.0 36.0 1.2129829080228434
22 42.0 84.0 4.0
23 37.0 75.0 3.966712577430087
24 15.0 30.0 2.0406158642808223
25 9.0 19.0 1.7910551672273014
26 5.0 10.0 0.44917389147657616
27 24.0 49.0 3.7149406094674395
28 5.0 10.0 1.6367626712120709
29 5.0 10.0 1.5399957626923295
30 5.0 10.0 1.385138293304884
31 9.0 19.0 2.447412684629228
32 19.0 39.0 3.3052578810984965
33 6.0 12.0 1.875690464858977
34 17.0 35.0 2.8391227049006837
35 5.0 10.0 1.1836966679645367
36 15.0 31.0 2.0700536203941
37 22.0 44.0 2.4198661072347476
38 11.0 22.0 0.930418154619844
39 27.0 54.0 2.1005653722745055
40 16.0 33.0 0.615540979770717
41 32.0 64.0 1.711559709525064
42 36.0 73.0 1.6857069856727598
44 35.0 71.0 0.5610491559348456
45 64.0 129.0 2.982718728927787
46 58.0 116.0 2.3108802982617753
47 63.0 127.0 2.89432130612934
48 57.0 115.0 2.2521263287177096
49 61.0 123.0 2.6729404957116745
50 43.0 87.0 0.8749818496346364
51 50.0 101.0 1.8065474083996642
52 46.0 92.0 1.5872156675596656
53 58.0 116.0 3.0082335651479886
54 56.0 112.0 3.0436172570832447
55 13.0 27.0 0.0
56 34.0 68.0 1.2544230767268911
57 25.0 50.0 0.6321870036211374
58 23.0 47.0 0.6609865702567038
59 31.0 62.0 1.6452251667613043
0 10.0 21.0 0.0
1 14.0 28.0 0.18929312662090264
2 10.0 21.0 0.0
3 8.0 17.0 0.0
4 5.0 10.0 0.0
5 27.0 55.0 1.5225844485911963
6 5.0 10.0 0.0
7 10.0 20.0 0.0
8 28.0 56.0 1.5583553537826498
9 14.0 29.0 0.20900960203247426
10 19.0 39.0 0.7295051129620823
11 37.0 75.0 2.317691373473701
12 15.0 30.0 0.0
13 26.0 53.0 0.7703735170720937
14 22.0 44.0 0.06036673716291152
15 24.0 48.0 0.07099917267796285
16 67.0 134.0 4.0
17 25.0 51.0 0.779070893114931
18 32.0 65.0 1.716499765714106
19 21.0 43.0 0.934020092635484
20 29.0 59.0 1.9214573381751616
21 36.0 72.0 3.006621824107678
22 16.0 33.0 1.4879887327844479
23 21.0 43.0 2.356492856965186
24 15.0 31.0 2.0557232125851574
25 5.0 10.0 1.1049955334945591
26 25.0 50.0 1.2086690140322587
28 31.0 63.0 4.0
29 5.0 10.0 1.8568505235607426
30 5.0 10.0 1.1714776328220493
31 5.0 10.0 1.1618942793968052
32 5.0 10.0 1.6321652633716
33 5.0 10.0 0.9655205781711227
34 6.0 12.0 1.6877306597373718
35 8.0 17.0 1.668580185808265
36 21.0 42.0 2.6342663195242495
37 23.0 46.0 2.5427271515531387
38 29.0 58.0 2.7183622714756908
39 33.0 66.0 2.7306972730040457
40 47.0 95.0 3.703218638497227
41 32.0 65.0 1.7617515410407272
42 55.0 111.0 3.551150131568804
43 42.0 84.0 1.7287624143347602
44 55.0 110.0 2.5132653944627292
45 52.0 104.0 1.7224627202810585
46 60.0 121.0 2.596585617051203
47 69.0 139.0 3.4708240365803302
48 44.0 88.0 0.9320148497653902
49 46.0 92.0 1.1444542684506391
50 68.0 136.0 3.3144801087592004
