day tick sun price_buy price_sell demand
5825842 29 99.0 5.0 10.0 1.6368633091870386
5825842 30 100.0 21.0 43.0 3.6571395058668204
5825842 32 97.0 5.0 10.0 0.2655916701103085
5825842 33 95.0 20.0 40.0 3.296867142997746
5825842 34 91.0 39.0 78.0 4.0
5825842 35 86.0 13.0 27.0 2.1848196924123355
5825842 36 80.0 24.0 49.0 2.990597903277507
5825842 37 74.0 24.0 48.0 2.632532951662813
5825842 38 66.0 8.0 17.0 0.6870071320331441
5825842 39 58.0 31.0 63.0 2.55723857361892
5825842 40 49.0 30.0 61.0 2.0258603090896075
5825842 41 40.0 33.0 66.0 1.8341424244127793
5825842 42 30.0 41.0 83.0 2.1610338312698634
5825842 43 20.0 53.0 106.0 2.8364307075143183
5825842 44 10.0 58.0 117.0 2.8703218928398213
5825842 45 0.0 45.0 90.0 1.0148517569588626
5825842 46 0.0 53.0 106.0 1.8192296567863735
5825842 47 0.0 52.0 105.0 1.7960628201495112
5825842 48 0.0 67.0 134.0 3.200467991885434
5825842 49 0.0 43.0 87.0 0.893074617604735
5825842 50 0.0 61.0 122.0 2.6025028086115083
5825842 51 0.0 55.0 110.0 2.2718127732188216
5825842 52 0.0 65.0 131.0 3.5036327577668995
5825842 53 0.0 43.0 87.0 1.5497458933235269
5825842 54 0.0 41.0 82.0 1.5036332221113244
5825842 55 0.0 42.0 85.0 1.9219880815135522
5825842 56 0.0 23.0 47.0 0.239101431308138
5825842 57 0.0 25.0 50.0 0.6180474009932928
5825842 58 0.0 13.0 26.0 0.0
5825842 59 0.0 17.0 35.0 0.29523770906622226
5825843 0 0.0 26.0 53.0 1.4381688399467443
5825843 1 0.0 28.0 56.0 1.5624603607297984
5825843 2 0.0 13.0 27.0 0.1385295839676487
5825843 3 0.0 30.0 61.0 1.8292508570595643
5825843 4 0.0 14.0 29.0 0.2168302309639007
5825843 5 0.0 29.0 58.0 1.6595199880800702
5825843 6 0.0 24.0 48.0 1.1878984435010531
5825843 7 0.0 5.0 10.0 0.0
5825843 8 0.0 11.0 23.0 0.0
5825843 9 0.0 19.0 38.0 0.6932744209374977
5825843 10 0.0 6.0 13.0 0.0
5825843 11 0.0 7.0 15.0 0.0
5825843 12 0.0 17.0 35.0 0.07771363449148572
5825843 13 0.0 28.0 56.0 0.5372012545763516
5825843 14 0.0 26.0 53.0 0.5372012545763516
5825843 15 0.0 43.0 87.0 2.0162560931045608
5825843 16 10.0 43.0 87.0 2.2985935293787465
5825843 17 20.0 31.0 62.0 1.295450700166095
5825843 18 30.0 43.0 86.0 2.7891929009155696
5825843 19 40.0 25.0 50.0 1.255536149993069
5825843 20 49.0 29.0 58.0 1.8978000633576824
5825843 21 58.0 17.0 35.0 1.1835973540374893
5825843 22 66.0 5.0 10.0 0.19845500713224706
5825843 23 74.0 5.0 10.0 0.6801952138548577
5825843 24 80.0 26.0 53.0 1.4099601830332513
5825843 26 91.0 5.0 10.0 0.9403772300725599
5825843 27 95.0 5.0 10.0 1.3103037580868493
5825843 28 97.0 14.0 28.0 2.7990998491721575
5825843 29 99.0 25.0 51.0 4.0
5825843 30 100.0 5.0 10.0 0.7073986553574818
5825843 31 99.0 5.0 10.0 0.9634208407625249
5825843 32 97.0 13.0 26.0 2.6758550248671087
5825843 33 95.0 5.0 10.0 0.0
5825843 34 91.0 8.0 17.0 1.9495476138720191
5825843 35 86.0 16.0 33.0 2.497836684352679
5825843 36 80.0 18.0 36.0 2.3367827734341056
5825843 37 74.0 5.0 10.0 0.6991296242683447
5825843 38 66.0 31.0 63.0 2.9879845332802817
5825843 39 58.0 21.0 42.0 1.53696820447399
5825843 40 49.0 18.0 36.0 0.7708393750868698
5825843 41 40.0 70.0 141.0 4.0
5825843 42 30.0 41.0 82.0 2.105297949110942
5825843 43 20.0 46.0 93.0 2.1827480203259015
5825843 44 10.0 64.0 128.0 3.401016662796639
5825843 45 0.0 59.0 118.0 2.448580732334552
5825843 46 0.0 70.0 141.0 3.5688934048854923
5825843 47 0.0 74.0 148.0 3.9095254608401087
5825843 48 0.0 44.0 89.0 0.9505599663834594
5825843 49 0.0 61.0 123.0 2.653650808438244
5825843 50 0.0 70.0 141.0 3.5911711052921804
5825843 51 0.0 34.0 69.0 0.1988111345103838
5825843 52 0.0 46.0 93.0 1.6091574752631352
5825843 53 0.0 26.0 52.0 0.0
5825843 54 0.0 52.0 104.0 2.6358745490611155
5825843 55 0.0 35.0 71.0 1.21628296011184
5825843 56 0.0 44.0 88.0 2.2603509110670985
5825843 57 0.0 25.0 51.0 0.6407670030231973
5825843 58 0.0 25.0 50.0 0.8301641410714523
5825843 59 0.0 13.0 26.0 0.0
5825844 0 0.0 5.0 10.0 0.0
5825844 1 0.0 22.0 45.0 1.029418793791225
5825844 2 0.0 9.0 19.0 0.0
5825844 3 0.0 38.0 77.0 2.609507336815676
5825844 4 0.0 11.0 23.0 0.0
5825844 5 0.0 23.0 47.0 1.1459438718322539
5825844 7 0.0 10.0 20.0 0.0
5825844 8 0.0 35.0 70.0 2.2512298131132464
5825844 9 0.0 5.0 10.0 0.0
5825844 10 0.0 32.0 65.0 2.0125907298871897
5825844 11 0.0 21.0 43.0 0.7202678801447888
5825844 12 0.0 27.0 54.0 1.0017383017839079
5825844 13 0.0 9.0 18.0 0.0
5825844 14 0.0 22.0 45.0 0.13152101130546923
5825844 15 0.0 27.0 54.0 0.36805528643253393
5825844 16 10.0 31.0 63.0 1.0976183754756144
5825844 17 20.0 31.0 62.0 1.3088774968804655
5825844 18 30.0 38.0 76.0 2.2950551822871144
5825844 19 40.0 30.0 61.0 1.7957218709498581
5825844 20 49.0 25.0 50.0 1.470199405010948
5825844 21 58.0 5.0 11.0 0.0
5825844 22 66.0 5.0 10.0 0.02465410228028375
5825844 23 74.0 7.0 14.0 0.934269122050531
5825844 24 80.0 40.0 80.0 4.0
5825844 25 86.0 29.0 58.0 3.731327196789904
5825844 26 91.0 7.0 15.0 1.8054369937098171
5825844 27 95.0 5.0 10.0 1.295069297086184
5825844 28 97.0 5.0 10.0 1.5885992575228336
5825844 29 99.0 5.0 10.0 1.6244503754683821
5825844 30 100.0 8.0 16.0 2.327670043078989
5825844 31 99.0 5.0 10.0 1.6963133586041452
5825844 32 97.0 5.0 10.0 0.8283145312958349
5825844 33 95.0 5.0 10.0 0.8061245686128937
5825844 34 91.0 5.0 10.0 0.8462079990453364
5825844 35 86.0 5.0 10.0 0.9687968698331111
5825844 36 80.0 8.0 17.0 1.3529708229854989
5825844 37 74.0 12.0 24.0 1.4029124595354583
5825844 38 66.0 12.0 24.0 1.0385206455630798
5825844 39 58.0 13.0 26.0 0.7293283615053925
5825844 40 49.0 36.0 73.0 2.622155135713913
5825844 41 40.0 36.0 73.0 2.1792436972787583
5825844 42 30.0 32.0 64.0 1.2098226449937006
5825844 43 20.0 33.0 66.0 0.8361503716654832
5825844 44 10.0 55.0 110.0 2.5202977661045853
5825844 45 0.0 60.0 121.0 2.588297338226574
5825844 46 0.0 46.0 92.0 1.1149573826368493
5825844 48 0.0 48.0 97.0 1.3675247499820595
5825844 49 0.0 52.0 105.0 1.786597214538157
5825844 50 0.0 46.0 93.0 1.1983176725124376
5825844 51 0.0 48.0 96.0 1.5546568053420122
5825844 52 0.0 30.0 61.0 0.0019653527020382366
5825844 53 0.0 39.0 78.0 1.1016772353409225
5825844 54 0.0 47.0 95.0 2.1561307206995943
5825844 55 0.0 50.0 101.0 2.7076178557448776
5825844 56 0.0 21.0 42.0 0.0
5825844 57 0.0 25.0 50.0 0.6116279874285164
5825844 58 0.0 33.0 66.0 1.6371777048818115
5825844 59 0.0 7.0 14.0 0.0
5825845 0 0.0 5.0 10.0 0.0
5825845 1 0.0 24.0 48.0 1.1799194578678656
5825845 2 0.0 23.0 46.0 1.0657294719730477
5825845 3 0.0 6.0 13.0 0.0
5825845 4 0.0 31.0 63.0 1.9270371064398215
5825845 5 0.0 19.0 38.0 0.6744759951855601
5825845 6 0.0 26.0 53.0 1.4007189062663072
5825845 7 0.0 17.0 34.0 0.47773299281058024
5825845 8 0.0 26.0 53.0 1.4280011346617716
5825845 9 0.0 35.0 70.0 2.251010594982011
5825845 10 0.0 17.0 34.0 0.4879634197492402
5825845 11 0.0 17.0 34.0 0.2506186577470566
5825845 12 0.0 34.0 68.0 1.7314247427384832
5825845 13 0.0 17.0 34.0 0.0
5825845 14 0.0 35.0 70.0 1.370923936488326
5825845 15 0.0 31.0 63.0 0.8098145171896408
5825845 16 10.0 27.0 55.0 0.6897989961452922
5825845 17 20.0 15.0 30.0 0.0
5825845 18 30.0 37.0 75.0 2.212559492753387
5825845 19 40.0 33.0 66.0 2.067240316216941
5825845 20 49.0 24.0 49.0 1.416520799581121
5825845 21 58.0 32.0 64.0 2.647743538401336
5825845 22 66.0 9.0 19.0 0.7627264688552549
5825845 23 74.0 9.0 19.0 1.1878416307438724
5825845 24 80.0 14.0 28.0 1.9179433914497184
5825845 25 86.0 19.0 39.0 2.7515772449483764
5825845 26 91.0 5.0 10.0 1.4741106034931868
5825845 27 95.0 5.0 11.0 1.8446270918089527
5825845 28 97.0 5.0 10.0 1.6259440591579581
5825845 29 99.0 11.0 22.0 2.574900453384132
5825845 31 99.0 5.0 10.0 1.4619573286510195
5825845 32 97.0 15.0 31.0 2.907772123533805
5825845 33 95.0 6.0 12.0 1.8902997943179258
5825845 34 91.0 5.0 10.0 1.1011497178297835
5825845 35 86.0 11.0 22.0 1.9206743646832565
5825845 36 80.0 26.0 52.0 3.1263175735746893
5825845 37 74.0 25.0 50.0 2.718396631173736
5825845 38 66.0 15.0 31.0 1.3767478249716747
5825845 39 58.0 46.0 92.0 4.0
5825845 40 49.0 42.0 84.0 3.1923636419927885
5825845 41 40.0 24.0 48.0 0.9394563601550019
5825845 42 30.0 47.0 94.0 2.723383891120144
5825845 43 20.0 46.0 92.0 2.1268899007177424
5825845 44 10.0 56.0 113.0 2.693679377314714
5825845 45 0.0 53.0 107.0 1.8549581502011077
5825845 46 0.0 59.0 118.0 2.4252773574126354
5825845 47 0.0 68.0 136.0 3.3080611244820015
5825845 48 0.0 50.0 100.0 1.5321081316861132
5825845 49 0.0 63.0 126.0 2.8064950707552274
5825845 50 0.0 45.0 91.0 1.0950840626815102
5825845 51 0.0 46.0 93.0 1.3915994221014722
5825845 52 0.0 65.0 131.0 3.5141470270265374
5825845 53 0.0 34.0 68.0 0.6021883531253875
5825845 54 0.0 54.0 109.0 2.8954044904676994
5825845 55 0.0 30.0 60.0 0.6478470506792288
5825845 56 0.0 26.0 52.0 0.4863197974269087
5825845 57 0.0 43.0 87.0 2.4427164885622363
5825845 58 0.0 5.0 10.0 0.0
5825845 59 0.0 17.0 34.0 0.288677312866313
5825846 0 0.0 8.0 16.0 0.0
5825846 1 0.0 5.0 10.0 0.0
5825846 2 0.0 23.0 46.0 1.056940342729082
5825846 3 0.0 29.0 58.0 1.6717852379208875
5825846 4 0.0 10.0 21.0 0.0
5825846 5 0.0 15.0 31.0 0.3269011814502976
5825846 6 0.0 12.0 25.0 0.005233432456708098
5825846 7 0.0 27.0 55.0 1.541306209987257
5825846 8 0.0 31.0 63.0 1.9404974523557017
5825846 9 0.0 19.0 38.0 0.6607114181711059
5825846 10 0.0 22.0 45.0 1.024971514361974
5825846 12 0.0 32.0 65.0 1.5578282649359112
5825846 13 0.0 35.0 70.0 1.62091096248074
5825846 14 0.0 46.0 92.0 2.4610173179465296
5825846 15 0.0 33.0 66.0 0.9675793900320737
5825846 16 10.0 57.0 114.0 3.6187874154208215
5825846 17 20.0 44.0 89.0 2.6700983802408134
5825846 18 30.0 34.0 68.0 1.8854427868180668
5825846 19 40.0 20.0 41.0 0.8119097782007731
5825846 20 49.0 29.0 59.0 1.92440576731784
5825846 21 58.0 28.0 56.0 2.2022475133727304
5825846 22 66.0 23.0 47.0 2.1691652513304605
5825846 23 74.0 23.0 46.0 2.5208733752313526
5825846 24 80.0 11.0 23.0 1.6863394562553589
5825846 25 86.0 15.0 30.0 2.333738901655014
5825846 26 91.0 21.0 43.0 3.2284723697108033
5825846 27 95.0 5.0 10.0 1.51186403690379
5825846 28 97.0 5.0 10.0 0.20385697758735932
5825846 29 99.0 5.0 10.0 0.302823228836673
5825846 30 100.0 10.0 20.0 2.5439810960197358
5825846 31 99.0 11.0 22.0 2.594201815570803
5825846 32 97.0 5.0 10.0 1.1455270989520265
5825846 33 95.0 24.0 49.0 3.7336541197899282
5825846 34 91.0 14.0 29.0 2.5423090634519214
5825846 35 86.0 5.0 10.0 1.0544388523494257
5825846 36 80.0 15.0 30.0 2.0227957266451493
5825846 37 74.0 22.0 44.0 2.414525720080391
5825846 38 66.0 33.0 66.0 3.1255033417375286
5825846 39 58.0 30.0 61.0 2.4880075741860486
5825846 40 49.0 33.0 67.0 2.342116482068272
5825846 41 40.0 41.0 83.0 2.651836100450637
5825846 42 30.0 40.0 80.0 2.0349628204840036
5825846 43 20.0 38.0 76.0 1.339531190201059
5825846 44 10.0 62.0 125.0 3.2666265469663793
5825846 45 0.0 56.0 113.0 2.1918766634044893
5825846 46 0.0 59.0 119.0 2.4971882423432783
5825846 47 0.0 52.0 104.0 1.7295945003867033
5825846 48 0.0 65.0 130.0 3.02511637981789
5825846 49 0.0 64.0 128.0 2.922180505612328
5825846 50 0.0 64.0 128.0 2.9476949637015317
5825846 51 0.0 46.0 92.0 1.3684999005814669
5825846 52 0.0 58.0 117.0 2.8087442517058614
5825846 54 0.0 24.0 49.0 0.0
5825846 55 0.0 35.0 70.0 1.167748955789784
5825846 56 0.0 57.0 114.0 3.584577357960598
5825846 57 0.0 32.0 64.0 1.302133514310071
5825846 58 0.0 18.0 37.0 0.1771264429136521
5825846 59 0.0 15.0 31.0 0.12508112777383085
5825847 0 0.0 6.0 12.0 0.0
5825847 1 0.0 10.0 20.0 0.0
5825847 2 0.0 30.0 60.0 1.7515342646048646
5825847 3 0.0 11.0 22.0 0.0
5825847 4 0.0 18.0 36.0 0.5909406888249505
5825847 5 0.0 27.0 54.0 1.470910980106068
5825847 6 0.0 12.0 24.0 0.0
5825847 7 0.0 5.0 10.0 0.0
5825847 8 0.0 14.0 29.0 0.21502767656842664
5825847 9 0.0 21.0 43.0 0.9310734171658193
5825847 10 0.0 5.0 10.0 0.0
5825847 11 0.0 10.0 21.0 0.0
5825847 12 0.0 24.0 49.0 0.760986364177071
5825847 13 0.0 34.0 69.0 1.548515152363906
5825847 14 0.0 42.0 84.0 2.092633680593968
5825847 15 0.0 37.0 75.0 1.4324197835983552
5825847 16 10.0 14.0 29.0 0.0
5825847 17 20.0 41.0 82.0 2.3210056715407665
5825847 18 30.0 28.0 57.0 1.324744707381088
5825847 19 40.0 33.0 66.0 2.05156898411143
5825847 20 49.0 39.0 78.0 2.856250742883767
5825847 21 58.0 25.0 51.0 1.9740621549215398
5825847 22 66.0 20.0 40.0 1.837971868037795
5825847 23 74.0 9.0 19.0 1.1826346062598037
5825847 24 80.0 23.0 47.0 2.877199200319239
5825847 25 86.0 20.0 41.0 2.8616364654976993
5825847 26 91.0 20.0 41.0 3.132369989019966
5825847 27 95.0 25.0 50.0 3.7983310444837617
5825847 28 97.0 5.0 10.0 1.6872914452044774
5825847 29 99.0 22.0 45.0 3.7208667203504238
5825847 30 100.0 5.0 10.0 0.0
5825847 31 99.0 5.0 10.0 0.6332500419282763
5825847 32 97.0 5.0 10.0 1.5943954409159051
5825847 33 95.0 11.0 22.0 2.3720125637322247
5825847 34 91.0 7.0 15.0 1.808417517447367
5825847 35 80.0 5.0 10.0 2.008996545208226
5825847 37 74.0 16.0 33.0 1.8584729596817957
5825847 38 66.0 28.0 57.0 2.6796770918131205
5825847 39 58.0 38.0 77.0 3.2824507843033537
5825847 40 49.0 37.0 75.0 2.7115468606776147
5825847 41 40.0 42.0 85.0 2.759479804564762
5825847 42 30.0 34.0 69.0 1.49586416828282
5825847 43 20.0 35.0 70.0 1.008264930857878
5825847 44 10.0 54.0 109.0 2.4842614900475413
5825847 45 0.0 63.0 127.0 2.864465913385053
5825847 46 0.0 64.0 128.0 2.9499558900330234
5825847 47 0.0 65.0 130.0 3.0332563553397156
5825847 48 0.0 54.0 108.0 1.9088449900202982
5825847 49 0.0 63.0 126.0 2.8121506960492835
5825847 50 0.0 57.0 115.0 2.2882200575584304
5825847 51 0.0 46.0 93.0 1.4387037888726355
5825847 52 0.0 46.0 93.0 1.6452679484115869
5825847 53 0.0 49.0 99.0 2.163217769266406
5825847 54 0.0 41.0 82.0 1.513059993629094
5825847 55 0.0 27.0 54.0 0.3735105465034573
5825847 56 0.0 36.0 72.0 1.4918505827736268
5825847 57 0.0 6.0 12.0 0.0
5825847 58 0.0 22.0 44.0 0.5442385918385275
5825847 59 0.0 18.0 36.0 0.3873643217518675
5825848 0 0.0 27.0 54.0 1.4565990934360156
5825848 1 0.0 15.0 31.0 0.3180955986862173
5825848 2 0.0 17.0 34.0 0.46435801715210073
5825848 3 0.0 27.0 55.0 1.537834149353136
5825848 4 0.0 5.0 10.0 0.0
5825848 5 0.0 8.0 17.0 0.0
5825848 6 0.0 24.0 49.0 1.2216879729219876
5825848 7 0.0 22.0 44.0 0.9651845895993132
5825848 8 0.0 5.0 10.0 0.0
5825848 9 0.0 20.0 41.0 0.818071973026144
5825848 10 0.0 43.0 87.0 3.1075555569933244
5825848 11 0.0 28.0 57.0 1.4103258924398134
5825848 12 0.0 24.0 49.0 1.804655270126255
5825848 14 0.0 36.0 72.0 1.4635807101557834
5825848 15 0.0 45.0 90.0 2.162602691883154
5825848 16 10.0 30.0 61.0 0.9734113373562354
5825848 17 20.0 23.0 46.0 0.5348013017684994
5825848 18 30.0 32.0 65.0 1.700429357627659
5825848 19 40.0 30.0 61.0 1.8028226214675127
5825848 20 49.0 52.0 104.0 4.0
5825848 21 58.0 20.0 40.0 1.4177606544267052
5825848 22 66.0 32.0 64.0 3.0103484508068896
5825848 23 74.0 20.0 40.0 2.2473780069965086
5825848 24 80.0 24.0 49.0 2.9962749656294796
5825848 25 86.0 12.0 25.0 2.069447276048344
5825848 26 91.0 6.0 12.0 1.6703116609988322
5825848 27 95.0 5.0 10.0 1.7963845752038594
5825848 28 97.0 7.0 15.0 2.1235471608824286
5825848 29 99.0 24.0 48.0 3.8964931522504123
5825848 30 100.0 5.0 10.0 2.006676070249624
5825848 31 99.0 16.0 33.0 3.142475157184742
5825848 32 97.0 11.0 23.0 2.5427863125138463
5825848 33 95.0 5.0 10.0 1.53574396817266
5825848 34 91.0 5.0 10.0 0.9687012758044891
5825848 35 86.0 30.0 61.0 3.869285928526379
5825848 36 80.0 20.0 40.0 2.5269652721913975
5825848 37 74.0 9.0 19.0 1.1641551985607594
5825848 38 66.0 29.0 58.0 2.7017386690933547
5825848 39 58.0 23.0 47.0 1.7931774464096675
5825848 40 49.0 32.0 64.0 2.1907853917272404
5825848 41 40.0 27.0 55.0 1.2878953540466336
5825848 42 30.0 48.0 97.0 2.8692005113702006
5825848 43 20.0 41.0 83.0 1.6934797630929963
5825848 44 10.0 52.0 105.0 2.299619931628568
5825848 45 0.0 42.0 84.0 0.7489077162922493
5825848 46 0.0 48.0 97.0 1.3647922897715403
5825848 47 0.0 61.0 123.0 2.690200412188844
5825848 48 0.0 63.0 126.0 2.8005857836307535
5825848 49 0.0 67.0 134.0 3.211828675971129
5825848 50 0.0 58.0 116.0 2.321782706467768
5825848 51 0.0 40.0 81.0 0.7947293009368743
5825848 52 0.0 37.0 74.0 0.673134872456367
5825848 53 0.0 46.0 93.0 1.8856184538213676
5825848 54 0.0 41.0 82.0 1.5466788812961179
5825848 55 0.0 45.0 91.0 2.2083334970818433
5825848 56 0.0 41.0 83.0 2.0274009044860244
5825848 57 0.0 23.0 47.0 0.4697383903678532
5825848 58 0.0 28.0 56.0 1.4306181113149172
5825849 0 0.0 19.0 39.0 0.7005424038428834
5825849 1 0.0 5.0 10.0 0.0
5825849 2 0.0 11.0 22.0 0.0
5825849 3 0.0 26.0 53.0 1.4369490672810028
5825849 4 0.0 21.0 43.0 0.9160313627740442
5825849 5 0.0 9.0 19.0 0.0
5825849 6 0.0 14.0 28.0 0.18468867123828064
5825849 7 0.0 19.0 38.0 0.6582489490148782
5825849 8 0.0 20.0 40.0 0.7744332242418805
5825849 9 0.0 19.0 38.0 0.6921076681915758
5825849 10 0.0 30.0 60.0 1.760637086585271
5825849 11 0.0 19.0 39.0 0.5007554935794223
5825849 12 0.0 31.0 62.0 1.4255306843164979
5825849 13 0.0 32.0 65.0 1.3575899040415131
5825849 14 0.0 41.0 83.0 2.0305949196049076
5825849 15 0.0 45.0 90.0 2.152603031649754
5825849 16 10.0 27.0 54.0 0.6103567722938709
5825849 17 20.0 47.0 94.0 2.9020026368967864
5825849 18 30.0 37.0 75.0 2.2493494925603836
5825849 19 40.0 49.0 98.0 3.657403581054714
5825849 20 49.0 31.0 62.0 2.0665428764138176
5825849 21 58.0 20.0 40.0 1.4483763124732993
5825849 22 66.0 21.0 42.0 1.9440460343563075
5825849 23 74.0 27.0 55.0 2.9903439604266913
5825849 24 80.0 13.0 27.0 1.851693528729918
5825849 25 86.0 5.0 10.0 0.47243166891833543
5825849 26 91.0 19.0 38.0 2.963736569863439
5825849 27 95.0 7.0 14.0 1.997343335839547
5825849 28 97.0 5.0 10.0 1.5012820039987385
5825849 29 99.0 22.0 45.0 3.739988535647546
5825849 30 100.0 5.0 10.0 1.3553122484920033
5825849 31 99.0 7.0 14.0 2.1898851682029887
5825849 32 97.0 24.0 48.0 3.77184947856393
5825849 33 95.0 15.0 31.0 2.8022128842149012
5825849 34 91.0 8.0 16.0 1.8578871740629967
5825849 35 86.0 5.0 10.0 1.2917630149780615
5825849 36 80.0 15.0 30.0 2.0316405027452347
5825849 37 74.0 21.0 42.0 2.308073622501904
5825849 38 66.0 36.0 72.0 3.4036482078562385
5825849 40 49.0 28.0 57.0 1.809746052446424
5825849 41 40.0 33.0 67.0 1.878094404993131
5825849 42 30.0 52.0 105.0 3.272298293515658
5825849 43 20.0 54.0 108.0 2.9080738187758763
5825849 44 10.0 45.0 90.0 1.5442307694750002
5825849 45 0.0 56.0 112.0 2.1366365263922433
5825849 46 0.0 65.0 131.0 3.0754599245347114
5825849 47 0.0 60.0 121.0 2.5982960654304237
5825849 48 0.0 59.0 118.0 2.4251444551374077
5825849 49 0.0 46.0 93.0 1.1597728353972676
5825849 50 0.0 47.0 95.0 1.2522166104265833
5825849 51 0.0 53.0 107.0 2.13108846308627
5825849 52 0.0 43.0 86.0 1.2725263051371558
5825849 53 0.0 57.0 114.0 2.907775303964694
5825849 54 0.0 32.0 64.0 0.6251447945143451
5825849 55 0.0 25.0 50.0 0.15192570599124067
5825849 56 0.0 23.0 47.0 0.22962065149751354
5825849 57 0.0 31.0 63.0 1.277347139477486
5825849 58 0.0 9.0 19.0 0.0
5825849 59 0.0 16.0 33.0 0.22633257440102317
5825850 0 0.0 5.0 10.0 0.0
5825850 1 0.0 5.0 10.0 0.0
5825850 2 0.0 8.0 16.0 0.0
5825850 3 0.0 6.0 12.0 0.0
5825850 4 0.0 13.0 27.0 0.12496514319154661
5825850 5 0.0 17.0 34.0 0.48097648160898526
5825850 6 0.0 38.0 76.0 2.5844878892758234
5825850 7 0.0 11.0 23.0 0.0
5825850 8 0.0 9.0 19.0 0.0
5825850 9 0.0 34.0 68.0 2.173080586584562
5825850 10 0.0 19.0 38.0 0.6713307994365191
5825850 11 0.0 17.0 34.0 0.25502493547638183
5825850 12 0.0 12.0 24.0 0.0
5825850 13 0.0 24.0 49.0 0.5776310642589735
5825850 14 0.0 44.0 88.0 2.289318065708172
5825850 15 0.0 47.0 94.0 2.356194784320298
5825850 16 10.0 35.0 70.0 1.4317613568307233
5825850 17 20.0 24.0 48.0 0.6326279008894495
5825850 18 30.0 16.0 32.0 0.07607438155839663
5825850 19 40.0 24.0 49.0 1.2324503658928867
5825850 20 49.0 40.0 80.0 2.9598760104252677
5825850 21 58.0 35.0 71.0 2.045892107026932
5825850 23 74.0 30.0 61.0 3.2818046868849926
5825850 24 80.0 13.0 27.0 1.852114046050675
5825850 25 86.0 10.0 21.0 1.8659084940176216
5825850 26 91.0 5.0 10.0 1.470147547417358
5825850 27 95.0 22.0 45.0 3.536459355873026
5825850 28 97.0 16.0 32.0 2.978380939656265
5825850 29 99.0 5.0 10.0 1.6626097831451347
5825850 30 100.0 5.0 10.0 1.9908883470235386
5825850 31 99.0 9.0 19.0 2.4070042289997127
5825850 32 97.0 5.0 10.0 1.1791909538666676
5825850 33 95.0 5.0 10.0 1.0586325156150744
5825850 34 91.0 5.0 10.0 0.0
5825850 35 86.0 12.0 24.0 2.0285066536962604
5825850 36 80.0 31.0 62.0 3.6313835207602123
5825850 37 74.0 11.0 23.0 1.3520206709100377
5825850 38 66.0 26.0 53.0 2.4930399261678495
5825850 39 58.0 25.0 50.0 1.9274349296395117
5825850 40 49.0 42.0 84.0 3.1500493321706475
5825850 41 40.0 24.0 49.0 0.9992792864831701
5825850 42 30.0 40.0 81.0 2.089534902712114
5825850 43 20.0 33.0 66.0 0.8119418829164351
5825850 44 10.0 38.0 77.0 0.8955602630330786
5825850 45 0.0 52.0 105.0 1.775721202106349
5825850 46 0.0 54.0 109.0 1.9674427174317262
5825850 47 0.0 62.0 124.0 2.7251930963906115
5825850 48 0.0 51.0 103.0 1.6975846829333525
5825850 49 0.0 67.0 134.0 3.2380295283564973
5825850 50 0.0 58.0 116.0 2.32896013088452
5825850 51 0.0 62.0 124.0 2.95154810501332
5825850 52 0.0 40.0 81.0 1.0078238369307662
5825850 53 0.0 35.0 71.0 0.7484212575366439
5825850 54 0.0 30.0 60.0 0.4327538057651913
5825850 55 0.0 43.0 87.0 1.9939972436847504
5825850 56 0.0 42.0 85.0 2.1403492543053755
5825850 57 0.0 20.0 40.0 0.10773066220579308
5825850 58 0.0 20.0 41.0 0.38907251152298084
5825850 59 0.0 5.0 10.0 0.0
5825851 0 0.0 14.0 29.0 0.21521047097887164
5825851 1 0.0 12.0 25.0 0.04170371975233167
5825851 2 0.0 27.0 54.0 1.4753373625091482
5825851 4 0.0 22.0 44.0 0.9734068549912622
5825851 5 0.0 15.0 30.0 0.2956699953099492
5825851 6 0.0 16.0 32.0 0.3658230586597767
5825851 7 0.0 19.0 38.0 0.6548402653886246
5825851 8 0.0 5.0 10.0 0.0
5825851 9 0.0 21.0 42.0 0.8866846728301077
5825851 10 0.0 17.0 35.0 0.5096694808438875
5825851 11 0.0 10.0 21.0 0.0
5825851 12 0.0 24.0 49.0 0.7865728833540464
5825851 13 0.0 19.0 38.0 0.03292233631952013
5825851 14 0.0 19.0 39.0 0.0
5825851 15 0.0 50.0 101.0 2.7389367536479448
5825851 16 10.0 22.0 45.0 0.17992023299234527
5825851 17 20.0 48.0 97.0 3.071290994552556
5825851 18 30.0 21.0 42.0 0.5725776300966665
5825851 19 40.0 44.0 88.0 3.18119081651707
5825851 20 49.0 37.0 75.0 2.7396165462155264
5825851 21 58.0 11.0 22.0 0.5169137832282891
5825851 22 66.0 19.0 38.0 1.7380951106843952
5825851 23 74.0 12.0 24.0 1.440287898254386
5825851 24 80.0 7.0 14.0 1.2496899165764328
5825851 25 86.0 31.0 63.0 3.9925470717361744
5825851 26 91.0 22.0 44.0 3.2690119324307276
5825851 27 95.0 5.0 10.0 1.6387693618797203
5825851 28 97.0 12.0 24.0 2.599333986615412
5825851 29 99.0 23.0 46.0 3.7525564797338795
5825851 30 100.0 29.0 59.0 4.0
5825851 31 99.0 6.0 13.0 2.1212532199174374
5825851 32 97.0 5.0 10.0 0.0
5825851 33 95.0 22.0 45.0 3.548592479163331
5825851 34 91.0 21.0 42.0 3.17840375684042
5825851 35 86.0 5.0 10.0 0.6461608677224087
